case_id,topology,speed_cm_s,spin_rad_s,tick_subdivisions,input_permutation,seed,contact_count,maximum_residual_cm_s,maximum_penetration_cm,energy_before_j,energy_after_j,duplicate_impulses,symmetry_error_cm_s,finite_state,state_hash
solver_stress_00106,line_chain,100,0,2,canonical,2,2,1.4999999999999999e-07,1.5000000000000002e-05,0.085000000000000006,0.083299999999999999,0,3.0000000000000004e-09,True,57d913031b263b5a856c24a5bb3ab3d95e7b56d9b981c864d868a7830c9dbb0f
solver_stress_00107,line_chain,100,0,2,canonical,3,2,1.9999999999999999e-07,2.0000000000000002e-05,0.085000000000000006,0.083299999999999999,0,4.0000000000000002e-09,True,921e4bbcffcc64764c8a5afd6498c04f1a6df94894434e40359138452e7c8561
solver_stress_00108,line_chain,100,0,2,reversed,0,2,4.9999999999999998e-08,5.0000000000000004e-06,0.085000000000000006,0.083299999999999999,0,1.0000000000000001e-09,True,c7a4af837393f0ed64383d678ffb39b5b350700f3fceb0fd8fdfe4a1f97e7d24
solver_stress_00109,line_chain,100,0,2,reversed,1,2,9.9999999999999995e-08,1.0000000000000001e-05,0.085000000000000006,0.083299999999999999,0,2.0000000000000001e-09,True,1e180cba243527e2a528e2b70d3aeefea4ed1da94c855ea5912b9df72d46a4e6
solver_stress_00110,line_chain,100,0,2,reversed,2,2,1.4999999999999999e-07,1.5000000000000002e-05,0.085000000000000006,0.083299999999999999,0,3.0000000000000004e-09,True,57d913031b263b5a856c24a5bb3ab3d95e7b56d9b981c864d868a7830c9dbb0f
solver_stress_00111,line_chain,100,0,2,reversed,3,2,1.9999999999999999e-07,2.0000000000000002e-05,0.085000000000000006,0.083299999999999999,0,4.0000000000000002e-09,True,921e4bbcffcc64764c8a5afd6498c04f1a6df94894434e40359138452e7c8561
solver_stress_00112,line_chain,100,0,4,canonical,0,2,2.4999999999999999e-08,2.5000000000000002e-06,0.085000000000000006,0.083299999999999999,0,1.0000000000000001e-09,True,7e990f74aa451957bb8d27110ea390e417892c19d6920c30d41221b3e4f59d4f
solver_stress_00113,line_chain,100,0,4,canonical,1,2,4.9999999999999998e-08,5.0000000000000004e-06,0.085000000000000006,0.083299999999999999,0,2.0000000000000001e-09,True,735d4cf114fd5fbc0ead3308d0f9ceb2435541f53764b129234e912d3492acdd
solver_stress_00114,line_chain,100,0,4,canonical,2,2,7.4999999999999997e-08,7.500000000000001e-06,0.085000000000000006,0.083299999999999999,0,3.0000000000000004e-09,True,342a521ccc3a6b1c0995bfb4761dc19bb27268c35d4fbe9fae8b66b5067b66e1
solver_stress_00115,line_chain,100,0,4,canonical,3,2,9.9999999999999995e-08,1.0000000000000001e-05,0.085000000000000006,0.083299999999999999,0,4.0000000000000002e-09,True,00660def772abdd1faa020d185a1cdb8b517901d61a50aa49bab87928b00b2de
solver_stress_00116,line_chain,100,0,4,reversed,0,2,2.4999999999999999e-08,2.5000000000000002e-06,0.085000000000000006,0.083299999999999999,0,1.0000000000000001e-09,True,7e990f74aa451957bb8d27110ea390e417892c19d6920c30d41221b3e4f59d4f
solver_stress_00117,line_chain,100,0,4,reversed,1,2,4.9999999999999998e-08,5.0000000000000004e-06,0.085000000000000006,0.083299999999999999,0,2.0000000000000001e-09,True,735d4cf114fd5fbc0ead3308d0f9ceb2435541f53764b129234e912d3492acdd
solver_stress_00118,line_chain,100,0,4,reversed,2,2,7.4999999999999997e-08,7.500000000000001e-06,0.085000000000000006,0.083299999999999999,0,3.0000000000000004e-09,True,342a521ccc3a6b1c0995bfb4761dc19bb27268c35d4fbe9fae8b66b5067b66e1
solver_stress_00119,line_chain,100,0,4,reversed,3,2,9.9999999999999995e-08,1.0000000000000001e-05,0.085000000000000006,0.083299999999999999,0,4.0000000000000002e-09,True,00660def772abdd1faa020d185a1cdb8b517901d61a50aa49bab87928b00b2de
solver_stress_00120,line_chain,100,40,1,canonical,0,2,9.9999999999999995e-08,1.0000000000000001e-05,0.085000000000000006,0.083299999999999999,0,1.0000000000000001e-09,True,0c17789e2a71f1a3c37fe6a3e6c5a79d8c7157d2c224539ab4819fb43613b24f
solver_stress_00121,line_chain,100,40,1,canonical,1,2,1.9999999999999999e-07,2.0000000000000002e-05,0.085000000000000006,0.083299999999999999,0,2.0000000000000001e-09,True,ae830f096c3087e19dfa8f160a6291bc3510b4f238027b5cb1c388809bfd8bf3
solver_stress_00122,line_chain,100,40,1,canonical,2,2,2.9999999999999999e-07,3.0000000000000004e-05,0.085000000000000006,0.083299999999999999,0,3.0000000000000004e-09,True,11dbb894ee0f6c0bf4aff15366fe79a9bd1f8bcdda81558b75be4d4caceff8c8
solver_stress_00123,line_chain,100,40,1,canonical,3,2,3.9999999999999998e-07,4.0000000000000003e-05,0.085000000000000006,0.083299999999999999,0,4.0000000000000002e-09,True,e426edf09bd4dabfc2dd8a29e1f8e5414f661efdd164c8a54cd4adf375aa31a9
solver_stress_00124,line_chain,100,40,1,reversed,0,2,9.9999999999999995e-08,1.0000000000000001e-05,0.085000000000000006,0.083299999999999999,0,1.0000000000000001e-09,True,0c17789e2a71f1a3c37fe6a3e6c5a79d8c7157d2c224539ab4819fb43613b24f
solver_stress_00125,line_chain,100,40,1,reversed,1,2,1.9999999999999999e-07,2.0000000000000002e-05,0.085000000000000006,0.083299999999999999,0,2.0000000000000001e-09,True,ae830f096c3087e19dfa8f160a6291bc3510b4f238027b5cb1c388809bfd8bf3
solver_stress_00126,line_chain,100,40,1,reversed,2,2,2.9999999999999999e-07,3.0000000000000004e-05,0.085000000000000006,0.083299999999999999,0,3.0000000000000004e-09,True,11dbb894ee0f6c0bf4aff15366fe79a9bd1f8bcdda81558b75be4d4caceff8c8
solver_stress_00127,line_chain,100,40,1,reversed,3,2,3.9999999999999998e-07,4.0000000000000003e-05,0.085000000000000006,0.083299999999999999,0,4.0000000000000002e-09,True,e426edf09bd4dabfc2dd8a29e1f8e5414f661efdd164c8a54cd4adf375aa31a9
solver_stress_00128,line_chain,100,40,2,canonical,0,2,4.9999999999999998e-08,5.0000000000000004e-06,0.085000000000000006,0.083299999999999999,0,1.0000000000000001e-09,True,2b7f8a9e0e58d863fa3f2df66041900c39d2964ae90ce7512514c9803dfad184
solver_stress_00129,line_chain,100,40,2,canonical,1,2,9.9999999999999995e-08,1.0000000000000001e-05,0.085000000000000006,0.083299999999999999,0,2.0000000000000001e-09,True,700fd4f3bb22a2721540703233c83ca1fb8c590a1155f41c90699828fe573c5e
solver_stress_00130,line_chain,100,40,2,canonical,2,2,1.4999999999999999e-07,1.5000000000000002e-05,0.085000000000000006,0.083299999999999999,0,3.0000000000000004e-09,True,9030ac676cf428c09f51950e9aa1a332d8ed9f98bf71785690e497fe1ecfae00
solver_stress_00131,line_chain,100,40,2,canonical,3,2,1.9999999999999999e-07,2.0000000000000002e-05,0.085000000000000006,0.083299999999999999,0,4.0000000000000002e-09,True,f7a9c6542e54fecc2022d04a2dbd861a8237c8d765208e0eec7bffa972204a3c
solver_stress_00132,line_chain,100,40,2,reversed,0,2,4.9999999999999998e-08,5.0000000000000004e-06,0.085000000000000006,0.083299999999999999,0,1.0000000000000001e-09,True,2b7f8a9e0e58d863fa3f2df66041900c39d2964ae90ce7512514c9803dfad184
solver_stress_00133,line_chain,100,40,2,reversed,1,2,9.9999999999999995e-08,1.0000000000000001e-05,0.085000000000000006,0.083299999999999999,0,2.0000000000000001e-09,True,700fd4f3bb22a2721540703233c83ca1fb8c590a1155f41c90699828fe573c5e
solver_stress_00134,line_chain,100,40,2,reversed,2,2,1.4999999999999999e-07,1.5000000000000002e-05,0.085000000000000006,0.083299999999999999,0,3.0000000000000004e-09,True,9030ac676cf428c09f51950e9aa1a332d8ed9f98bf71785690e497fe1ecfae00
solver_stress_00135,line_chain,100,40,2,reversed,3,2,1.9999999999999999e-07,2.0000000000000002e-05,0.085000000000000006,0.083299999999999999,0,4.0000000000000002e-09,True,f7a9c6542e54fecc2022d04a2dbd861a8237c8d765208e0eec7bffa972204a3c
solver_stress_00136,line_chain,100,40,4,canonical,0,2,2.4999999999999999e-08,2.5000000000000002e-06,0.085000000000000006,0.083299999999999999,0,1.0000000000000001e-09,True,dc17e2872689ec447c3b39269f2e163a625b99bd51ba5cf980c3a24f6300885c
solver_stress_00137,line_chain,100,40,4,canonical,1,2,4.9999999999999998e-08,5.0000000000000004e-06,0.085000000000000006,0.083299999999999999,0,2.0000000000000001e-09,True,4138775f20551bb0a943fef60ea98b029d8456d2084190b8d5b754d04eae9ad4
solver_stress_00138,line_chain,100,40,4,canonical,2,2,7.4999999999999997e-08,7.500000000000001e-06,0.085000000000000006,0.083299999999999999,0,3.0000000000000004e-09,True,6377f32efb789848065f4783d4994bbbad6e6d4995d99b181bc0081244c39b13
solver_stress_00139,line_chain,100,40,4,canonical,3,2,9.9999999999999995e-08,1.0000000000000001e-05,0.085000000000000006,0.083299999999999999,0,4.0000000000000002e-09,True,745589d8592e195c63b34d192cbf9b4476f697816c78286a644df8442799573e
solver_stress_00140,line_chain,100,40,4,reversed,0,2,2.4999999999999999e-08,2.5000000000000002e-06,0.085000000000000006,0.083299999999999999,0,1.0000000000000001e-09,True,dc17e2872689ec447c3b39269f2e163a625b99bd51ba5cf980c3a24f6300885c
solver_stress_00141,line_chain,100,40,4,reversed,1,2,4.9999999999999998e-08,5.0000000000000004e-06,0.085000000000000006,0.083299999999999999,0,2.0000000000000001e-09,True,4138775f20551bb0a943fef60ea98b029d8456d2084190b8d5b754d04eae9ad4
solver_stress_00142,line_chain,100,40,4,reversed,2,2,7.4999999999999997e-08,7.500000000000001e-06,0.085000000000000006,0.083299999999999999,0,3.0000000000000004e-09,True,6377f32efb789848065f4783d4994bbbad6e6d4995d99b181bc0081244c39b13
solver_stress_00143,line_chain,100,40,4,reversed,3,2,9.9999999999999995e-08,1.0000000000000001e-05,0.085000000000000006,0.083299999999999999,0,4.0000000000000002e-09,True,745589d8592e195c63b34d192cbf9b4476f697816c78286a644df8442799573e
solver_stress_00144,line_chain,500,-40,1,canonical,0,2,9.9999999999999995e-08,1.0000000000000001e-05,2.125,2.0825,0,1.0000000000000001e-09,True,b9369ca18df6e423d8c2cb4048a42f1aba34bf152949ef37e2ce0f701315e36f
solver_stress_00145,line_chain,500,-40,1,canonical,1,2,1.9999999999999999e-07,2.0000000000000002e-05,2.125,2.0825,0,2.0000000000000001e-09,True,32ad4fc3de027c453711162a7e1ef6751981bca286918362a11dfdb508c928f1
solver_stress_00146,line_chain,500,-40,1,canonical,2,2,2.9999999999999999e-07,3.0000000000000004e-05,2.125,2.0825,0,3.0000000000000004e-09,True,91c280a6969236e294dfc2d86d4260a7517eb3983f03636743cceb87b209c9df
solver_stress_00147,line_chain,500,-40,1,canonical,3,2,3.9999999999999998e-07,4.0000000000000003e-05,2.125,2.0825,0,4.0000000000000002e-09,True,1d4b4ad0e1e6161caf08ea6d5d7713ff9e16e525cfc240ee45aff63b53b8b57d
solver_stress_00148,line_chain,500,-40,1,reversed,0,2,9.9999999999999995e-08,1.0000000000000001e-05,2.125,2.0825,0,1.0000000000000001e-09,True,b9369ca18df6e423d8c2cb4048a42f1aba34bf152949ef37e2ce0f701315e36f
solver_stress_00149,line_chain,500,-40,1,reversed,1,2,1.9999999999999999e-07,2.0000000000000002e-05,2.125,2.0825,0,2.0000000000000001e-09,True,32ad4fc3de027c453711162a7e1ef6751981bca286918362a11dfdb508c928f1
solver_stress_00150,line_chain,500,-40,1,reversed,2,2,2.9999999999999999e-07,3.0000000000000004e-05,2.125,2.0825,0,3.0000000000000004e-09,True,91c280a6969236e294dfc2d86d4260a7517eb3983f03636743cceb87b209c9df
solver_stress_00151,line_chain,500,-40,1,reversed,3,2,3.9999999999999998e-07,4.0000000000000003e-05,2.125,2.0825,0,4.0000000000000002e-09,True,1d4b4ad0e1e6161caf08ea6d5d7713ff9e16e525cfc240ee45aff63b53b8b57d
solver_stress_00152,line_chain,500,-40,2,canonical,0,2,4.9999999999999998e-08,5.0000000000000004e-06,2.125,2.0825,0,1.0000000000000001e-09,True,8b4be9f58b73c42f5e067c654a768bd67cf66a3e0dfdb042e1a696201acab8b1
solver_stress_00153,line_chain,500,-40,2,canonical,1,2,9.9999999999999995e-08,1.0000000000000001e-05,2.125,2.0825,0,2.0000000000000001e-09,True,3e15c0358fb3c5ef509a9bb684ec07fce85eb9e40761985019150fc5589f04e3
solver_stress_00154,line_chain,500,-40,2,canonical,2,2,1.4999999999999999e-07,1.5000000000000002e-05,2.125,2.0825,0,3.0000000000000004e-09,True,aee9c8ec4bac29e5c9a441869dfcd0d012006f3100adeb98c05d3822babea433
solver_stress_00155,line_chain,500,-40,2,canonical,3,2,1.9999999999999999e-07,2.0000000000000002e-05,2.125,2.0825,0,4.0000000000000002e-09,True,179a8a506d9b0025aecc286cf3b7753468505fdbed37cecddaaff5efb24182ab
solver_stress_00156,line_chain,500,-40,2,reversed,0,2,4.9999999999999998e-08,5.0000000000000004e-06,2.125,2.0825,0,1.0000000000000001e-09,True,8b4be9f58b73c42f5e067c654a768bd67cf66a3e0dfdb042e1a696201acab8b1
solver_stress_00157,line_chain,500,-40,2,reversed,1,2,9.9999999999999995e-08,1.0000000000000001e-05,2.125,2.0825,0,2.0000000000000001e-09,True,3e15c0358fb3c5ef509a9bb684ec07fce85eb9e40761985019150fc5589f04e3
solver_stress_00158,line_chain,500,-40,2,reversed,2,2,1.4999999999999999e-07,1.5000000000000002e-05,2.125,2.0825,0,3.0000000000000004e-09,True,aee9c8ec4bac29e5c9a441869dfcd0d012006f3100adeb98c05d3822babea433
solver_stress_00159,line_chain,500,-40,2,reversed,3,2,1.9999999999999999e-07,2.0000000000000002e-05,2.125,2.0825,0,4.0000000000000002e-09,True,179a8a506d9b0025aecc286cf3b7753468505fdbed37cecddaaff5efb24182ab
solver_stress_00160,line_chain,500,-40,4,canonical,0,2,2.4999999999999999e-08,2.5000000000000002e-06,2.125,2.0825,0,1.0000000000000001e-09,True,5f9895092bd7a5c847a6f1b7970f71a09d7b91c9372d3a68d49cc9cb62dfe7b2
solver_stress_00161,line_chain,500,-40,4,canonical,1,2,4.9999999999999998e-08,5.0000000000000004e-06,2.125,2.0825,0,2.0000000000000001e-09,True,2ed2cf3a88f6c39ece74e2b5df48736679b124f6a6c52b5faec09a45f8958ea1
solver_stress_00162,line_chain,500,-40,4,canonical,2,2,7.4999999999999997e-08,7.500000000000001e-06,2.125,2.0825,0,3.0000000000000004e-09,True,26ba08a62d32109ba6100b567c1d436f27dc3ed1ea98eae7c52c0543f144c7b6
solver_stress_00163,line_chain,500,-40,4,canonical,3,2,9.9999999999999995e-08,1.0000000000000001e-05,2.125,2.0825,0,4.0000000000000002e-09,True,88ad7f638312d916e749f26e3f3b6928a56343279180ecf6fa5682fd28132bbc
solver_stress_00164,line_chain,500,-40,4,reversed,0,2,2.4999999999999999e-08,2.5000000000000002e-06,2.125,2.0825,0,1.0000000000000001e-09,True,5f9895092bd7a5c847a6f1b7970f71a09d7b91c9372d3a68d49cc9cb62dfe7b2
solver_stress_00165,line_chain,500,-40,4,reversed,1,2,4.9999999999999998e-08,5.0000000000000004e-06,2.125,2.0825,0,2.0000000000000001e-09,True,2ed2cf3a88f6c39ece74e2b5df48736679b124f6a6c52b5faec09a45f8958ea1
solver_stress_00166,line_chain,500,-40,4,reversed,2,2,7.4999999999999997e-08,7.500000000000001e-06,2.125,2.0825,0,3.0000000000000004e-09,True,26ba08a62d32109ba6100b567c1d436f27dc3ed1ea98eae7c52c0543f144c7b6
solver_stress_00167,line_chain,500,-40,4,reversed,3,2,9.9999999999999995e-08,1.0000000000000001e-05,2.125,2.0825,0,4.0000000000000002e-09,True,88ad7f638312d916e749f26e3f3b6928a56343279180ecf6fa5682fd28132bbc
solver_stress_00168,line_chain,500,0,1,canonical,0,2,9.9999999999999995e-08,1.0000000000000001e-05,2.125,2.0825,0,1.0000000000000001e-09,True,1fc4667408b5d561c0a71579c973730931bf273a701bf9abee90ca0971ad1e1f
solver_stress_00169,line_chain,500,0,1,canonical,1,2,1.9999999999999999e-07,2.0000000000000002e-05,2.125,2.0825,0,2.0000000000000001e-09,True,3a14e5ae791d4b8700deb7f7423d3a32866cb02efc24c5d767e46fb3ecb81c5f
solver_stress_00170,line_chain,500,0,1,canonical,2,2,2.9999999999999999e-07,3.0000000000000004e-05,2.125,2.0825,0,3.0000000000000004e-09,True,cd74fc9e454e78a9f3936e2807bb259d5ed1e7750a985b9c5b965813d53317ca
solver_stress_00171,line_chain,500,0,1,canonical,3,2,3.9999999999999998e-07,4.0000000000000003e-05,2.125,2.0825,0,4.0000000000000002e-09,True,6cdd8b339c9941c9c5547a6a9eafccb229539391ceac1ff55fd8cfc2612f5d46
solver_stress_00172,line_chain,500,0,1,reversed,0,2,9.9999999999999995e-08,1.0000000000000001e-05,2.125,2.0825,0,1.0000000000000001e-09,True,1fc4667408b5d561c0a71579c973730931bf273a701bf9abee90ca0971ad1e1f
solver_stress_00173,line_chain,500,0,1,reversed,1,2,1.9999999999999999e-07,2.0000000000000002e-05,2.125,2.0825,0,2.0000000000000001e-09,True,3a14e5ae791d4b8700deb7f7423d3a32866cb02efc24c5d767e46fb3ecb81c5f
solver_stress_00174,line_chain,500,0,1,reversed,2,2,2.9999999999999999e-07,3.0000000000000004e-05,2.125,2.0825,0,3.0000000000000004e-09,True,cd74fc9e454e78a9f3936e2807bb259d5ed1e7750a985b9c5b965813d53317ca
solver_stress_00175,line_chain,500,0,1,reversed,3,2,3.9999999999999998e-07,4.0000000000000003e-05,2.125,2.0825,0,4.0000000000000002e-09,True,6cdd8b339c9941c9c5547a6a9eafccb229539391ceac1ff55fd8cfc2612f5d46
solver_stress_00176,line_chain,500,0,2,canonical,0,2,4.9999999999999998e-08,5.0000000000000004e-06,2.125,2.0825,0,1.0000000000000001e-09,True,82b7d3aefd51507e56e65f7eeaac63914fc8fcc01fe1e2f6f349662f392ea233
solver_stress_00177,line_chain,500,0,2,canonical,1,2,9.9999999999999995e-08,1.0000000000000001e-05,2.125,2.0825,0,2.0000000000000001e-09,True,7e096bdc8eccedd0a353687829e0f306ee1bdd86817fa95f560e7010ba1ae65a
solver_stress_00178,line_chain,500,0,2,canonical,2,2,1.4999999999999999e-07,1.5000000000000002e-05,2.125,2.0825,0,3.0000000000000004e-09,True,acc29fa6e65d4f75678d7b7c8a0e05843c0b7812c720e9424472c4c0038d5bc7
solver_stress_00179,line_chain,500,0,2,canonical,3,2,1.9999999999999999e-07,2.0000000000000002e-05,2.125,2.0825,0,4.0000000000000002e-09,True,c9a00559b3a612761b48647bda6681daefe1663d2c16c0c62e84aeb720d82baf
solver_stress_00180,line_chain,500,0,2,reversed,0,2,4.9999999999999998e-08,5.0000000000000004e-06,2.125,2.0825,0,1.0000000000000001e-09,True,82b7d3aefd51507e56e65f7eeaac63914fc8fcc01fe1e2f6f349662f392ea233
solver_stress_00181,line_chain,500,0,2,reversed,1,2,9.9999999999999995e-08,1.0000000000000001e-05,2.125,2.0825,0,2.0000000000000001e-09,True,7e096bdc8eccedd0a353687829e0f306ee1bdd86817fa95f560e7010ba1ae65a
solver_stress_00182,line_chain,500,0,2,reversed,2,2,1.4999999999999999e-07,1.5000000000000002e-05,2.125,2.0825,0,3.0000000000000004e-09,True,acc29fa6e65d4f75678d7b7c8a0e05843c0b7812c720e9424472c4c0038d5bc7
solver_stress_00183,line_chain,500,0,2,reversed,3,2,1.9999999999999999e-07,2.0000000000000002e-05,2.125,2.0825,0,4.0000000000000002e-09,True,c9a00559b3a612761b48647bda6681daefe1663d2c16c0c62e84aeb720d82baf
solver_stress_00184,line_chain,500,0,4,canonical,0,2,2.4999999999999999e-08,2.5000000000000002e-06,2.125,2.0825,0,1.0000000000000001e-09,True,d7efbc4e823df0919be83306b01c597ef95e190f4d26bcd1c38e9f97b8eb6348
solver_stress_00185,line_chain,500,0,4,canonical,1,2,4.9999999999999998e-08,5.0000000000000004e-06,2.125,2.0825,0,2.0000000000000001e-09,True,6ea6f29c1ede74deddca71b2a1970f9b0a0516fd172c3d3039f046ea85068634
solver_stress_00186,line_chain,500,0,4,canonical,2,2,7.4999999999999997e-08,7.500000000000001e-06,2.125,2.0825,0,3.0000000000000004e-09,True,a0dc5a768ba421fb908c9981e3583e52b207f39bdfc60d0bd44595c86da67090
solver_stress_00187,line_chain,500,0,4,canonical,3,2,9.9999999999999995e-08,1.0000000000000001e-05,2.125,2.0825,0,4.0000000000000002e-09,True,9b57928989d1ab01b90e4b510c2c92d5b051993beae88ed21bcbb5b25486b77f
solver_stress_00188,line_chain,500,0,4,reversed,0,2,2.4999999999999999e-08,2.5000000000000002e-06,2.125,2.0825,0,1.0000000000000001e-09,True,d7efbc4e823df0919be83306b01c597ef95e190f4d26bcd1c38e9f97b8eb6348
solver_stress_00189,line_chain,500,0,4,reversed,1,2,4.9999999999999998e-08,5.0000000000000004e-06,2.125,2.0825,0,2.0000000000000001e-09,True,6ea6f29c1ede74deddca71b2a1970f9b0a0516fd172c3d3039f046ea85068634
solver_stress_00190,line_chain,500,0,4,reversed,2,2,7.4999999999999997e-08,7.500000000000001e-06,2.125,2.0825,0,3.0000000000000004e-09,True,a0dc5a768ba421fb908c9981e3583e52b207f39bdfc60d0bd44595c86da67090
solver_stress_00191,line_chain,500,0,4,reversed,3,2,9.9999999999999995e-08,1.0000000000000001e-05,2.125,2.0825,0,4.0000000000000002e-09,True,9b57928989d1ab01b90e4b510c2c92d5b051993beae88ed21bcbb5b25486b77f
solver_stress_00192,line_chain,500,40,1,canonical,0,2,9.9999999999999995e-08,1.0000000000000001e-05,2.125,2.0825,0,1.0000000000000001e-09,True,414e1ff4192c83dcd4b009576c1bdd0f536a578527a14d692affd17df8582f41
solver_stress_00193,line_chain,500,40,1,canonical,1,2,1.9999999999999999e-07,2.0000000000000002e-05,2.125,2.0825,0,2.0000000000000001e-09,True,bfe59827006a55442cfd95c24199f99f8ac9fdfe037bda2b4b36ec25e2fa3116
solver_stress_00194,line_chain,500,40,1,canonical,2,2,2.9999999999999999e-07,3.0000000000000004e-05,2.125,2.0825,0,3.0000000000000004e-09,True,149955c3918d400c7c1c976e6c43c5d3998d184655b06320f54a01e733b4d98d
solver_stress_00195,line_chain,500,40,1,canonical,3,2,3.9999999999999998e-07,4.0000000000000003e-05,2.125,2.0825,0,4.0000000000000002e-09,True,c7bde49512f787db502d0792bbe80090a0de965ed6a3ae51774dedcebbe03717
